Filename,Lyrics,Processed_Lyrics,Tokens,Lemmas,POS
Late Night Talking.txt,"Late Night Talking

Things haven't been quite the same
There's a haze on the horizon, babe
It's only been a couple of days and I miss you
Mmm, yeah
When nothing really goes to plan
You stub your toe or break your camera
I'll do everything I can to help you through

If you're feeling down
I just wanna make you happier, baby
Wish I was around
I just wanna make you happier, baby

We've been doing all this late night talking
'Bout anything you want until the morning
Now you're in my life
I can't get you off my mind

I've never been a fan of change
But I'd follow you to any place
If it's Hollywood or Bishopsgate, I'm coming too
(Ooh-woo)

If you're feeling down
I just wanna make you happier, baby
Wish I was around
I just wanna make you happier, baby

We've been doing all this late night talking
'Bout anything you want until the morning
Now you're in my life
I can't get you off my mind

Can't get you off my mind
Can't get you off my mind (Can't get you off my mind)
I won't even try (I won't even try)
To get you off my mind (Get you off my mind)

We've been doing all this late night talking
'Bout anything you want until the morning
Now you're in my life
I can't get you off my mind

Can't get you off my mind (All this late night talking)
Can't get you off my mind (All this late night talking)
I won't even try (All this late night talking)
Can't get you off my
All this late night talking","late night talking

things haven't been quite the same
there's a haze on the horizon, babe
it's only been a couple of days and i miss you
mmm, yeah
when nothing really goes to plan
you stub your toe or break your camera
i'll do everything i can to help you through

if you're feeling down
i just wanna make you happier, baby
wish i was around
i just wanna make you happier, baby

we've been doing all this late night talking
'bout anything you want until the morning
now you're in my life
i can't get you off my mind

i've never been a fan of change
but i'd follow you to any place
if it's hollywood or bishopsgate, i'm coming too
(ooh-woo)

if you're feeling down
i just wanna make you happier, baby
wish i was around
i just wanna make you happier, baby

we've been doing all this late night talking
'bout anything you want until the morning
now you're in my life
i can't get you off my mind

can't get you off my mind
can't get you off my mind (can't get you off my mind)
i won't even try (i won't even try)
to get you off my mind (get you off my mind)

we've been doing all this late night talking
'bout anything you want until the morning
now you're in my life
i can't get you off my mind

can't get you off my mind (all this late night talking)
can't get you off my mind (all this late night talking)
i won't even try (all this late night talking)
can't get you off my
all this late night talking","['late', 'night', 'talking', '\n\n', 'things', 'have', ""n't"", 'been', 'quite', 'the', 'same', '\n', 'there', ""'s"", 'a', 'haze', 'on', 'the', 'horizon', ',', 'babe', '\n', 'it', ""'s"", 'only', 'been', 'a', 'couple', 'of', 'days', 'and', 'i', 'miss', 'you', '\n', 'mmm', ',', 'yeah', '\n', 'when', 'nothing', 'really', 'goes', 'to', 'plan', '\n', 'you', 'stub', 'your', 'toe', 'or', 'break', 'your', 'camera', '\n', 'i', ""'ll"", 'do', 'everything', 'i', 'can', 'to', 'help', 'you', 'through', '\n\n', 'if', 'you', ""'re"", 'feeling', 'down', '\n', 'i', 'just', 'wanna', 'make', 'you', 'happier', ',', 'baby', '\n', 'wish', 'i', 'was', 'around', '\n', 'i', 'just', 'wanna', 'make', 'you', 'happier', ',', 'baby', '\n\n', 'we', ""'ve"", 'been', 'doing', 'all', 'this', 'late', 'night', 'talking', '\n', ""'bout"", 'anything', 'you', 'want', 'until', 'the', 'morning', '\n', 'now', 'you', ""'re"", 'in', 'my', 'life', '\n', 'i', 'ca', ""n't"", 'get', 'you', 'off', 'my', 'mind', '\n\n', 'i', ""'ve"", 'never', 'been', 'a', 'fan', 'of', 'change', '\n', 'but', 'i', ""'d"", 'follow', 'you', 'to', 'any', 'place', '\n', 'if', 'it', ""'s"", 'hollywood', 'or', 'bishopsgate', ',', 'i', ""'m"", 'coming', 'too', '\n', '(', 'ooh', '-', 'woo', ')', '\n\n', 'if', 'you', ""'re"", 'feeling', 'down', '\n', 'i', 'just', 'wanna', 'make', 'you', 'happier', ',', 'baby', '\n', 'wish', 'i', 'was', 'around', '\n', 'i', 'just', 'wanna', 'make', 'you', 'happier', ',', 'baby', '\n\n', 'we', ""'ve"", 'been', 'doing', 'all', 'this', 'late', 'night', 'talking', '\n', ""'bout"", 'anything', 'you', 'want', 'until', 'the', 'morning', '\n', 'now', 'you', ""'re"", 'in', 'my', 'life', '\n', 'i', 'ca', ""n't"", 'get', 'you', 'off', 'my', 'mind', '\n\n', 'ca', ""n't"", 'get', 'you', 'off', 'my', 'mind', '\n', 'ca', ""n't"", 'get', 'you', 'off', 'my', 'mind', '(', 'ca', ""n't"", 'get', 'you', 'off', 'my', 'mind', ')', '\n', 'i', 'wo', ""n't"", 'even', 'try', '(', 'i', 'wo', ""n't"", 'even', 'try', ')', '\n', 'to', 'get', 'you', 'off', 'my', 'mind', '(', 'get', 'you', 'off', 'my', 'mind', ')', '\n\n', 'we', ""'ve"", 'been', 'doing', 'all', 'this', 'late', 'night', 'talking', '\n', ""'bout"", 'anything', 'you', 'want', 'until', 'the', 'morning', '\n', 'now', 'you', ""'re"", 'in', 'my', 'life', '\n', 'i', 'ca', ""n't"", 'get', 'you', 'off', 'my', 'mind', '\n\n', 'ca', ""n't"", 'get', 'you', 'off', 'my', 'mind', '(', 'all', 'this', 'late', 'night', 'talking', ')', '\n', 'ca', ""n't"", 'get', 'you', 'off', 'my', 'mind', '(', 'all', 'this', 'late', 'night', 'talking', ')', '\n', 'i', 'wo', ""n't"", 'even', 'try', '(', 'all', 'this', 'late', 'night', 'talking', ')', '\n', 'ca', ""n't"", 'get', 'you', 'off', 'my', '\n', 'all', 'this', 'late', 'night', 'talking']","['late', 'night', 'talk', '\n\n', 'thing', 'have', 'not', 'be', 'quite', 'the', 'same', '\n', 'there', 'be', 'a', 'haze', 'on', 'the', 'horizon', ',', 'babe', '\n', 'it', 'be', 'only', 'be', 'a', 'couple', 'of', 'day', 'and', 'I', 'miss', 'you', '\n', 'mmm', ',', 'yeah', '\n', 'when', 'nothing', 'really', 'go', 'to', 'plan', '\n', 'you', 'stub', 'your', 'toe', 'or', 'break', 'your', 'camera', '\n', 'I', 'will', 'do', 'everything', 'I', 'can', 'to', 'help', 'you', 'through', '\n\n', 'if', 'you', 'be', 'feel', 'down', '\n', 'I', 'just', 'wanna', 'make', 'you', 'happy', ',', 'baby', '\n', 'wish', 'I', 'be', 'around', '\n', 'I', 'just', 'wanna', 'make', 'you', 'happy', ',', 'baby', '\n\n', 'we', 'have', 'be', 'do', 'all', 'this', 'late', 'night', 'talk', '\n', ""'bout"", 'anything', 'you', 'want', 'until', 'the', 'morning', '\n', 'now', 'you', 'be', 'in', 'my', 'life', '\n', 'I', 'can', 'not', 'get', 'you', 'off', 'my', 'mind', '\n\n', 'I', 'have', 'never', 'be', 'a', 'fan', 'of', 'change', '\n', 'but', 'I', 'would', 'follow', 'you', 'to', 'any', 'place', '\n', 'if', 'it', 'be', 'hollywood', 'or', 'bishopsgate', ',', 'I', 'be', 'come', 'too', '\n', '(', 'ooh', '-', 'woo', ')', '\n\n', 'if', 'you', 'be', 'feel', 'down', '\n', 'I', 'just', 'wanna', 'make', 'you', 'happy', ',', 'baby', '\n', 'wish', 'I', 'be', 'around', '\n', 'I', 'just', 'wanna', 'make', 'you', 'happy', ',', 'baby', '\n\n', 'we', 'have', 'be', 'do', 'all', 'this', 'late', 'night', 'talk', '\n', ""'bout"", 'anything', 'you', 'want', 'until', 'the', 'morning', '\n', 'now', 'you', 'be', 'in', 'my', 'life', '\n', 'I', 'can', 'not', 'get', 'you', 'off', 'my', 'mind', '\n\n', 'can', 'not', 'get', 'you', 'off', 'my', 'mind', '\n', 'can', 'not', 'get', 'you', 'off', 'my', 'mind', '(', 'can', 'not', 'get', 'you', 'off', 'my', 'mind', ')', '\n', 'I', 'will', 'not', 'even', 'try', '(', 'I', 'will', 'not', 'even', 'try', ')', '\n', 'to', 'get', 'you', 'off', 'my', 'mind', '(', 'get', 'you', 'off', 'my', 'mind', ')', '\n\n', 'we', 'have', 'be', 'do', 'all', 'this', 'late', 'night', 'talk', '\n', ""'bout"", 'anything', 'you', 'want', 'until', 'the', 'morning', '\n', 'now', 'you', 'be', 'in', 'my', 'life', '\n', 'I', 'can', 'not', 'get', 'you', 'off', 'my', 'mind', '\n\n', 'can', 'not', 'get', 'you', 'off', 'my', 'mind', '(', 'all', 'this', 'late', 'night', 'talk', ')', '\n', 'can', 'not', 'get', 'you', 'off', 'my', 'mind', '(', 'all', 'this', 'late', 'night', 'talk', ')', '\n', 'I', 'will', 'not', 'even', 'try', '(', 'all', 'this', 'late', 'night', 'talk', ')', '\n', 'can', 'not', 'get', 'you', 'off', 'my', '\n', 'all', 'this', 'late', 'night', 'talk']","['ADJ', 'NOUN', 'VERB', 'SPACE', 'NOUN', 'AUX', 'PART', 'AUX', 'ADV', 'DET', 'ADJ', 'SPACE', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'SPACE', 'PRON', 'AUX', 'ADV', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'PRON', 'SPACE', 'PROPN', 'PUNCT', 'INTJ', 'SPACE', 'SCONJ', 'PRON', 'ADV', 'VERB', 'AUX', 'VERB', 'SPACE', 'PRON', 'VERB', 'PRON', 'NOUN', 'CCONJ', 'VERB', 'PRON', 'NOUN', 'SPACE', 'PRON', 'AUX', 'VERB', 'PRON', 'PRON', 'AUX', 'PART', 'VERB', 'PRON', 'ADP', 'SPACE', 'SCONJ', 'PRON', 'AUX', 'VERB', 'ADP', 'SPACE', 'PRON', 'ADV', 'AUX', 'VERB', 'PRON', 'ADJ', 'PUNCT', 'NOUN', 'SPACE', 'VERB', 'PRON', 'AUX', 'ADP', 'SPACE', 'PRON', 'ADV', 'AUX', 'VERB', 'PRON', 'ADJ', 'PUNCT', 'NOUN', 'SPACE', 'PRON', 'AUX', 'AUX', 'VERB', 'DET', 'DET', 'ADJ', 'NOUN', 'VERB', 'SPACE', 'ADP', 'PRON', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'SPACE', 'ADV', 'PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'SPACE', 'PRON', 'AUX', 'PART', 'VERB', 'PRON', 'ADP', 'PRON', 'NOUN', 'SPACE', 'PRON', 'AUX', 'ADV', 'AUX', 'DET', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'CCONJ', 'PRON', 'AUX', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'SPACE', 'SCONJ', 'PRON', 'AUX', 'NOUN', 'CCONJ', 'ADJ', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADV', 'SPACE', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'SPACE', 'SCONJ', 'PRON', 'AUX', 'VERB', 'ADP', 'SPACE', 'PRON', 'ADV', 'AUX', 'VERB', 'PRON', 'ADJ', 'PUNCT', 'NOUN', 'SPACE', 'VERB', 'PRON', 'AUX', 'ADP', 'SPACE', 'PRON', 'ADV', 'AUX', 'VERB', 'PRON', 'ADJ', 'PUNCT', 'NOUN', 'SPACE', 'PRON', 'AUX', 'AUX', 'VERB', 'DET', 'DET', 'ADJ', 'NOUN', 'VERB', 'SPACE', 'ADP', 'PRON', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'SPACE', 'ADV', 'PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'SPACE', 'PRON', 'AUX', 'PART', 'VERB', 'PRON', 'ADP', 'PRON', 'NOUN', 'SPACE', 'AUX', 'PART', 'VERB', 'PRON', 'ADP', 'PRON', 'NOUN', 'SPACE', 'AUX', 'PART', 'VERB', 'PRON', 'ADP', 'PRON', 'NOUN', 'PUNCT', 'AUX', 'PART', 'VERB', 'PRON', 'ADP', 'PRON', 'NOUN', 'PUNCT', 'SPACE', 'PRON', 'AUX', 'PART', 'ADV', 'VERB', 'PUNCT', 'PRON', 'AUX', 'PART', 'ADV', 'VERB', 'PUNCT', 'SPACE', 'PART', 'VERB', 'PRON', 'ADP', 'PRON', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'ADP', 'PRON', 'NOUN', 'PUNCT', 'SPACE', 'PRON', 'AUX', 'AUX', 'VERB', 'DET', 'DET', 'ADJ', 'NOUN', 'VERB', 'SPACE', 'ADP', 'PRON', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'SPACE', 'ADV', 'PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'SPACE', 'PRON', 'AUX', 'PART', 'VERB', 'PRON', 'ADP', 'PRON', 'NOUN', 'SPACE', 'AUX', 'PART', 'VERB', 'PRON', 'ADP', 'PRON', 'NOUN', 'PUNCT', 'DET', 'DET', 'ADJ', 'NOUN', 'VERB', 'PUNCT', 'SPACE', 'AUX', 'PART', 'VERB', 'PRON', 'ADP', 'PRON', 'NOUN', 'PUNCT', 'DET', 'DET', 'ADJ', 'NOUN', 'VERB', 'PUNCT', 'SPACE', 'PRON', 'AUX', 'PART', 'ADV', 'VERB', 'PUNCT', 'DET', 'DET', 'ADJ', 'NOUN', 'VERB', 'PUNCT', 'SPACE', 'AUX', 'PART', 'VERB', 'PRON', 'ADP', 'PRON', 'SPACE', 'DET', 'DET', 'ADJ', 'NOUN', 'VERB']"
